"No."  ,"Time"           ,"Source"        ,"Destination"   ,"Protocol","Length","Info"
"5618" ,"02:18:22.426749","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=179452 Ack=1773 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5619" ,"02:18:22.426764","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=180556 Ack=1773 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5620" ,"02:18:22.426779","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=181660 Ack=1773 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5621" ,"02:18:22.426794","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=182764 Ack=1773 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5622" ,"02:18:22.426835","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=183868 Ack=1773 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5623" ,"02:18:22.428129","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1773 Ack=167415 Win=65490 Len=0"
"5624" ,"02:18:22.428307","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52372 [PSH, ACK] Seq=1773 Ack=167415 Win=65490 Len=86 [TCP segment of a reassembled PDU]"
"5625" ,"02:18:22.428342","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52372  >  3478 [ACK] Seq=184972 Ack=1859 Win=65535 Len=0"
"5626" ,"02:18:22.428513","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=169593 Win=65490 Len=0"
"5627" ,"02:18:22.428515","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=171771 Win=65490 Len=0"
"5628" ,"02:18:22.428516","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=173949 Win=65490 Len=0"
"5629" ,"02:18:22.428687","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=176140 Win=65490 Len=0"
"5630" ,"02:18:22.428689","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=178348 Win=65490 Len=0"
"5631" ,"02:18:22.428690","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=180556 Win=65490 Len=0"
"5632" ,"02:18:22.428691","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=182764 Win=65490 Len=0"
"5633" ,"02:18:22.428926","10.224.168.94" ,"10.140.212.198","TCP"     ,"1143"  ,"3478  >  52370 [PSH, ACK] Seq=165413 Ack=1219 Win=29200 Len=1089 [TCP segment of a reassembled PDU]"
"5634" ,"02:18:22.428928","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=184972 Win=65490 Len=0"
"5635" ,"02:18:22.428950","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1219 Ack=166502 Win=65535 Len=0"
"5636" ,"02:18:22.429118","10.140.212.198","10.224.168.94" ,"TCP"     ,"84"    ,"52370  >  3478 [PSH, ACK] Seq=1219 Ack=166502 Win=65535 Len=30 [TCP segment of a reassembled PDU]"
"5637" ,"02:18:22.429605","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=166502 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5638" ,"02:18:22.429608","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=167962 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5639" ,"02:18:22.429645","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=169422 Win=65535 Len=0"
"5640" ,"02:18:22.429828","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=169422 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5641" ,"02:18:22.429831","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=170882 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5642" ,"02:18:22.429832","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=172342 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5643" ,"02:18:22.429833","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=173802 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5644" ,"02:18:22.429860","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=172342 Win=65535 Len=0"
"5645" ,"02:18:22.429899","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=175262 Win=65535 Len=0"
"5646" ,"02:18:22.430103","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=175262 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5647" ,"02:18:22.430105","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=176722 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5648" ,"02:18:22.430106","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=178182 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5649" ,"02:18:22.430107","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=179642 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5650" ,"02:18:22.430108","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=181102 Ack=1219 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5651" ,"02:18:22.430144","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=178182 Win=65535 Len=0"
"5652" ,"02:18:22.431212","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=182562 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5653" ,"02:18:22.431214","10.224.168.94" ,"10.140.212.198","TCP"     ,"1180"  ,"3478  >  52370 [PSH, ACK] Seq=184022 Ack=1249 Win=29200 Len=1126 [TCP segment of a reassembled PDU]"
"5654" ,"02:18:22.431247","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=185148 Win=65535 Len=0"
"5655" ,"02:18:22.444218","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=184972 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5656" ,"02:18:22.444266","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=186076 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5657" ,"02:18:22.444266","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=187180 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5658" ,"02:18:22.444266","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=188284 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5659" ,"02:18:22.445298","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=187180 Win=65490 Len=0"
"5660" ,"02:18:22.445507","10.224.168.94" ,"10.140.212.198","TCP"     ,"1158"  ,"3478  >  52370 [PSH, ACK] Seq=185148 Ack=1249 Win=29200 Len=1104 [TCP segment of a reassembled PDU]"
"5661" ,"02:18:22.445534","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=186252 Win=65535 Len=0"
"5662" ,"02:18:22.445796","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=186252 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5663" ,"02:18:22.445798","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=189388 Win=65490 Len=0"
"5664" ,"02:18:22.446231","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=187712 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5665" ,"02:18:22.446665","10.224.168.94" ,"10.140.212.198","TCP"     ,"446"   ,"3478  >  52370 [PSH, ACK] Seq=189172 Ack=1249 Win=29200 Len=392 [TCP segment of a reassembled PDU]"
"5666" ,"02:18:22.446685","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=189564 Win=65535 Len=0"
"5667" ,"02:18:22.451260","10.140.212.198","10.224.168.94" ,"TCP"     ,"136"   ,"52372  >  3478 [PSH, ACK] Seq=189388 Ack=1859 Win=65535 Len=82 [TCP segment of a reassembled PDU]"
"5668" ,"02:18:22.452530","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52370 [PSH, ACK] Seq=189564 Ack=1249 Win=29200 Len=86 [TCP segment of a reassembled PDU]"
"5669" ,"02:18:22.452553","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=189650 Win=65535 Len=0"
"5670" ,"02:18:22.453817","10.224.168.94" ,"10.140.212.198","TCP"     ,"164"   ,"3478  >  52370 [PSH, ACK] Seq=189650 Ack=1249 Win=29200 Len=110 [TCP segment of a reassembled PDU]"
"5671" ,"02:18:22.453840","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=189760 Win=65535 Len=0"
"5672" ,"02:18:22.462846","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=189470 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5673" ,"02:18:22.462901","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=190574 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5674" ,"02:18:22.462902","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=191678 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5675" ,"02:18:22.462911","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=192782 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5676" ,"02:18:22.462919","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=193886 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5677" ,"02:18:22.463964","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=190574 Win=65490 Len=0"
"5678" ,"02:18:22.464160","10.224.168.94" ,"10.140.212.198","TCP"     ,"1158"  ,"3478  >  52370 [PSH, ACK] Seq=189760 Ack=1249 Win=29200 Len=1104 [TCP segment of a reassembled PDU]"
"5679" ,"02:18:22.464163","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=192782 Win=65490 Len=0"
"5680" ,"02:18:22.464207","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=190864 Win=65535 Len=0"
"5681" ,"02:18:22.464545","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=190864 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5682" ,"02:18:22.464548","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=194990 Win=65490 Len=0"
"5683" ,"02:18:22.464863","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=192324 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5684" ,"02:18:22.464866","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=193784 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5685" ,"02:18:22.465626","10.224.168.94" ,"10.140.212.198","TCP"     ,"90"    ,"3478  >  52370 [PSH, ACK] Seq=195244 Ack=1249 Win=29200 Len=36 [TCP segment of a reassembled PDU]"
"5686" ,"02:18:22.465710","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=195280 Win=65535 Len=0"
"5687" ,"02:18:22.482935","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=194990 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5688" ,"02:18:22.482986","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=196094 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5689" ,"02:18:22.482986","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=197198 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5690" ,"02:18:22.482997","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=198302 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5691" ,"02:18:22.483057","10.140.212.198","10.224.168.94" ,"STUN"    ,"1158"  ,"ChannelData TURN Message [TCP segment of a reassembled PDU]"
"5692" ,"02:18:22.484445","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=197198 Win=65490 Len=0"
"5693" ,"02:18:22.484574","10.224.168.94" ,"10.140.212.198","TCP"     ,"1158"  ,"3478  >  52370 [PSH, ACK] Seq=195280 Ack=1249 Win=29200 Len=1104 [TCP segment of a reassembled PDU]"
"5694" ,"02:18:22.484626","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=196384 Win=65535 Len=0"
"5695" ,"02:18:22.484815","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=199406 Win=65490 Len=0"
"5696" ,"02:18:22.485218","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=196384 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5697" ,"02:18:22.485402","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=197844 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5698" ,"02:18:22.485404","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=199304 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5699" ,"02:18:22.485656","10.224.168.94" ,"10.140.212.198","TCP"     ,"90"    ,"3478  >  52370 [PSH, ACK] Seq=200764 Ack=1249 Win=29200 Len=36 [TCP segment of a reassembled PDU]"
"5700" ,"02:18:22.485690","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=200800 Win=65535 Len=0"
"5707" ,"02:18:22.506259","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=200510 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5708" ,"02:18:22.506396","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=201614 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5709" ,"02:18:22.506432","10.140.212.198","10.224.168.94" ,"TCP"     ,"1158"  ,"52372  >  3478 [PSH, ACK] Seq=202718 Ack=1859 Win=65535 Len=1104 [TCP segment of a reassembled PDU]"
"5710" ,"02:18:22.506433","10.140.212.198","10.224.168.94" ,"TCP"     ,"1149"  ,"52372  >  3478 [PSH, ACK] Seq=203822 Ack=1859 Win=65535 Len=1095 [TCP segment of a reassembled PDU]"
"5711" ,"02:18:22.507494","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=201614 Win=65490 Len=0"
"5712" ,"02:18:22.507666","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=203822 Win=65490 Len=0"
"5713" ,"02:18:22.507911","10.224.168.94" ,"10.140.212.198","TCP"     ,"1158"  ,"3478  >  52370 [PSH, ACK] Seq=200800 Ack=1249 Win=29200 Len=1104 [TCP segment of a reassembled PDU]"
"5714" ,"02:18:22.507959","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=201904 Win=65535 Len=0"
"5715" ,"02:18:22.508095","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=201904 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5716" ,"02:18:22.508097","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=203364 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5717" ,"02:18:22.509145","10.224.168.94" ,"10.140.212.198","TCP"     ,"437"   ,"3478  >  52370 [PSH, ACK] Seq=204824 Ack=1249 Win=29200 Len=383 [TCP segment of a reassembled PDU]"
"5718" ,"02:18:22.509199","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=205207 Win=65535 Len=0"
"5726" ,"02:18:22.526226","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=204917 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5727" ,"02:18:22.526292","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=206040 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5728" ,"02:18:22.526292","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=207163 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5729" ,"02:18:22.526293","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=208286 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5730" ,"02:18:22.526305","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=209409 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5731" ,"02:18:22.527428","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=206040 Win=65490 Len=0"
"5732" ,"02:18:22.527431","10.224.168.94" ,"10.140.212.198","TCP"     ,"1177"  ,"3478  >  52370 [PSH, ACK] Seq=205207 Ack=1249 Win=29200 Len=1123 [TCP segment of a reassembled PDU]"
"5733" ,"02:18:22.527478","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=206330 Win=65535 Len=0"
"5734" ,"02:18:22.527763","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=208286 Win=65490 Len=0"
"5735" ,"02:18:22.527765","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=210532 Win=65490 Len=0"
"5736" ,"02:18:22.528114","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=206330 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5737" ,"02:18:22.528117","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=207790 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5738" ,"02:18:22.528448","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=209250 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5739" ,"02:18:22.528870","10.224.168.94" ,"10.140.212.198","TCP"     ,"166"   ,"3478  >  52370 [PSH, ACK] Seq=210710 Ack=1249 Win=29200 Len=112 [TCP segment of a reassembled PDU]"
"5740" ,"02:18:22.528914","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=210822 Win=65535 Len=0"
"5741" ,"02:18:22.542891","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=210532 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5742" ,"02:18:22.542947","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=211655 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5743" ,"02:18:22.542948","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=212778 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5744" ,"02:18:22.542963","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=213901 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5745" ,"02:18:22.542979","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=215024 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5746" ,"02:18:22.544522","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=212778 Win=65490 Len=0"
"5747" ,"02:18:22.544688","10.224.168.94" ,"10.140.212.198","TCP"     ,"1177"  ,"3478  >  52370 [PSH, ACK] Seq=210822 Ack=1249 Win=29200 Len=1123 [TCP segment of a reassembled PDU]"
"5748" ,"02:18:22.544691","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=215024 Win=65490 Len=0"
"5749" ,"02:18:22.544787","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=211945 Win=65535 Len=0"
"5750" ,"02:18:22.545099","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=211945 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5751" ,"02:18:22.545469","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=213405 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5752" ,"02:18:22.545472","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=214865 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5753" ,"02:18:22.545512","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=214865 Win=65535 Len=0"
"5754" ,"02:18:22.546582","10.224.168.94" ,"10.140.212.198","TCP"     ,"166"   ,"3478  >  52370 [PSH, ACK] Seq=216325 Ack=1249 Win=29200 Len=112 [TCP segment of a reassembled PDU]"
"5755" ,"02:18:22.546624","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=216437 Win=65535 Len=0"
"5756" ,"02:18:22.566159","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=216147 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5757" ,"02:18:22.566210","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=217270 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5758" ,"02:18:22.566259","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=218393 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5759" ,"02:18:22.566269","10.140.212.198","10.224.168.94" ,"TCP"     ,"1177"  ,"52372  >  3478 [PSH, ACK] Seq=219516 Ack=1859 Win=65535 Len=1123 [TCP segment of a reassembled PDU]"
"5760" ,"02:18:22.567417","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=217270 Win=65490 Len=0"
"5761" ,"02:18:22.567421","10.224.168.94" ,"10.140.212.198","TCP"     ,"1177"  ,"3478  >  52370 [PSH, ACK] Seq=216437 Ack=1249 Win=29200 Len=1123 [TCP segment of a reassembled PDU]"
"5762" ,"02:18:22.567461","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=217560 Win=65535 Len=0"
"5763" ,"02:18:22.567720","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1859 Ack=219516 Win=65490 Len=0"
"5764" ,"02:18:22.568119","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=217560 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5765" ,"02:18:22.568683","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=219020 Ack=1249 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"5766" ,"02:18:22.568712","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1249 Ack=220480 Win=65535 Len=0"
"5767" ,"02:18:22.569520","10.224.168.94" ,"10.140.212.198","TCP"     ,"503"   ,"3478  >  52370 [PSH, ACK] Seq=220480 Ack=1249 Win=29200 Len=449 [TCP segment of a reassembled PDU]"
