"No." ,"Time"           ,"Source"                 ,"Destination"      ,"Protocol"  ,"Length","Info"
"1"   ,"13:31:38.809686","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3904, Time=2732159150"
"2"   ,"13:31:38.810998","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27930, Time=4011221184"
"3"   ,"13:31:38.829231","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3905, Time=2732159310"
"4"   ,"13:31:38.830716","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27931, Time=4011221344"
"5"   ,"13:31:38.844321","192.168.31.219"         ,"64.233.189.138"   ,"TCP"       ,"78"    ,"55943  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=155936379 TSecr=0 SACK_PERM=1"
"6"   ,"13:31:38.848351","192.168.31.219"         ,"173.39.112.121"   ,"UDP"       ,"88"    ,"24605  >  38735 Len=46"
"7"   ,"13:31:38.850463","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27932, Time=4011221504"
"8"   ,"13:31:38.852254","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3906, Time=2732159470"
"9"   ,"13:31:38.869614","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3907, Time=2732159630"
"10"  ,"13:31:38.870444","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27933, Time=4011221664"
"11"  ,"13:31:38.889382","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3908, Time=2732159790"
"12"  ,"13:31:38.890780","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27934, Time=4011221824"
"13"  ,"13:31:38.909506","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3909, Time=2732159950"
"14"  ,"13:31:38.914071","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27935, Time=4011221984"
"15"  ,"13:31:38.931413","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27936, Time=4011222144"
"16"  ,"13:31:38.932672","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3910, Time=2732160110"
"17"  ,"13:31:38.949504","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3911, Time=2732160270"
"18"  ,"13:31:38.950391","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27937, Time=4011222304"
"19"  ,"13:31:38.970375","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3912, Time=2732160430"
"20"  ,"13:31:38.971321","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27938, Time=4011222464"
"21"  ,"13:31:38.989821","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3913, Time=2732160590"
"22"  ,"13:31:38.990326","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27939, Time=4011222624"
"23"  ,"13:31:39.010110","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3914, Time=2732160750"
"24"  ,"13:31:39.010556","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27940, Time=4011222784"
"25"  ,"13:31:39.030545","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27941, Time=4011222944"
"26"  ,"13:31:39.033281","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3915, Time=2732160910"
"27"  ,"13:31:39.049592","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3916, Time=2732161070"
"28"  ,"13:31:39.050937","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27942, Time=4011223104"
"29"  ,"13:31:39.070754","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27943, Time=4011223264"
"30"  ,"13:31:39.071137","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3917, Time=2732161230"
"31"  ,"13:31:39.090682","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27944, Time=4011223424"
"32"  ,"13:31:39.090941","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3918, Time=2732161390"
"33"  ,"13:31:39.110251","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3919, Time=2732161550"
"34"  ,"13:31:39.110679","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27945, Time=4011223584"
"35"  ,"13:31:39.129255","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3920, Time=2732161710"
"36"  ,"13:31:39.131061","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27946, Time=4011223744"
"37"  ,"13:31:39.149149","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3921, Time=2732161870"
"38"  ,"13:31:39.151007","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27947, Time=4011223904"
"39"  ,"13:31:39.169325","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3922, Time=2732162030"
"40"  ,"13:31:39.170306","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27948, Time=4011224064"
"41"  ,"13:31:39.187971","192.168.31.219"         ,"173.39.112.121"   ,"UDP"       ,"168"   ,"24605  >  38735 Len=126"
"42"  ,"13:31:39.189097","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3923, Time=2732162190"
"43"  ,"13:31:39.191181","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27949, Time=4011224224"
"44"  ,"13:31:39.209860","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3924, Time=2732162350"
"45"  ,"13:31:39.211023","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27950, Time=4011224384"
"46"  ,"13:31:39.230314","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3925, Time=2732162510"
"47"  ,"13:31:39.230815","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27951, Time=4011224544"
"48"  ,"13:31:39.249527","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3926, Time=2732162670"
"49"  ,"13:31:39.250464","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27952, Time=4011224704"
"50"  ,"13:31:39.270818","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27953, Time=4011224864"
"51"  ,"13:31:39.271624","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3927, Time=2732162830"
"52"  ,"13:31:39.289228","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3928, Time=2732162990"
"53"  ,"13:31:39.290981","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27954, Time=4011225024"
"54"  ,"13:31:39.310577","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27955, Time=4011225184"
"55"  ,"13:31:39.311359","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3929, Time=2732163150"
"56"  ,"13:31:39.331297","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27956, Time=4011225344"
"57"  ,"13:31:39.332563","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3930, Time=2732163310"
"58"  ,"13:31:39.348114","192.168.31.219"         ,"173.39.112.121"   ,"UDP"       ,"88"    ,"24605  >  38735 Len=46"
"59"  ,"13:31:39.350453","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27957, Time=4011225504"
"60"  ,"13:31:39.351887","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3931, Time=2732163470"
"61"  ,"13:31:39.371185","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27958, Time=4011225664"
"62"  ,"13:31:39.374769","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3932, Time=2732163630"
"63"  ,"13:31:39.390310","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3933, Time=2732163790"
"64"  ,"13:31:39.390774","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27959, Time=4011225824"
"65"  ,"13:31:39.397640","192.168.31.219"         ,"208.67.222.222"   ,"DNS"       ,"108"   ,"Standard query 0x3c02 TXT debug.opendns.com OPT"
"66"  ,"13:31:39.404413","208.67.222.222"         ,"192.168.31.219"   ,"DNS"       ,"134"   ,"Standard query response 0x3c02 No such name TXT debug.opendns.com SOA auth1.opendns.com OPT"
"67"  ,"13:31:39.404763","192.168.31.219"         ,"192.168.31.1"     ,"DNS"       ,"77"    ,"Standard query 0x6102 TXT debug.opendns.com"
"68"  ,"13:31:39.410534","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27960, Time=4011225984"
"69"  ,"13:31:39.411025","192.168.31.1"           ,"192.168.31.219"   ,"DNS"       ,"123"   ,"Standard query response 0x6102 No such name TXT debug.opendns.com SOA auth1.opendns.com"
"70"  ,"13:31:39.411996","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3934, Time=2732163950"
"71"  ,"13:31:39.430288","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27961, Time=4011226144"
"72"  ,"13:31:39.431237","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3935, Time=2732164110"
"73"  ,"13:31:39.451032","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27962, Time=4011226304"
"74"  ,"13:31:39.451857","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3936, Time=2732164270"
"75"  ,"13:31:39.463276","192.168.31.219"         ,"72.163.14.8"      ,"TCP"       ,"78"    ,"55941  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=155936997 TSecr=0 SACK_PERM=1"
"76"  ,"13:31:39.470558","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27963, Time=4011226464"
"77"  ,"13:31:39.475875","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3937, Time=2732164430"
"78"  ,"13:31:39.490229","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27964, Time=4011226624"
"79"  ,"13:31:39.490334","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3938, Time=2732164590"
"80"  ,"13:31:39.511184","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27965, Time=4011226784"
"81"  ,"13:31:39.511441","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3939, Time=2732164750"
"82"  ,"13:31:39.529676","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3940, Time=2732164910"
"83"  ,"13:31:39.530142","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27966, Time=4011226944"
"84"  ,"13:31:39.549785","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3941, Time=2732165070"
"85"  ,"13:31:39.550622","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27967, Time=4011227104"
"86"  ,"13:31:39.556112","192.168.31.219"         ,"64.233.189.138"   ,"TCP"       ,"78"    ,"55942  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=155937089 TSecr=0 SACK_PERM=1"
"87"  ,"13:31:39.570634","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3942, Time=2732165230"
"88"  ,"13:31:39.571109","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27968, Time=4011227264"
"89"  ,"13:31:39.589921","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3943, Time=2732165390"
"90"  ,"13:31:39.590443","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27969, Time=4011227424"
"91"  ,"13:31:39.609770","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3944, Time=2732165550"
"92"  ,"13:31:39.610915","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27970, Time=4011227584"
"93"  ,"13:31:39.629438","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3945, Time=2732165710"
"94"  ,"13:31:39.630661","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27971, Time=4011227744"
"95"  ,"13:31:39.649203","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3946, Time=2732165870"
"96"  ,"13:31:39.650496","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27972, Time=4011227904"
"97"  ,"13:31:39.670513","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27973, Time=4011228064"
"98"  ,"13:31:39.670756","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3947, Time=2732166030"
"99"  ,"13:31:39.690877","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27974, Time=4011228224"
"100" ,"13:31:39.693195","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3948, Time=2732166190"
"101" ,"13:31:39.710079","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3949, Time=2732166350"
"102" ,"13:31:39.710485","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27975, Time=4011228384"
"103" ,"13:31:39.729163","192.168.31.219"         ,"239.255.255.250"  ,"SSDP"      ,"216"   ,"M-SEARCH * HTTP/1.1 "
"104" ,"13:31:39.729554","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3950, Time=2732166510"
"105" ,"13:31:39.730215","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27976, Time=4011228544"
"106" ,"13:31:39.750736","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27977, Time=4011228704"
"107" ,"13:31:39.752081","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3951, Time=2732166670"
"108" ,"13:31:39.770916","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27978, Time=4011228864"
"109" ,"13:31:39.779310","192.168.31.219"         ,"239.255.255.250"  ,"SSDP"      ,"216"   ,"M-SEARCH * HTTP/1.1 "
"110" ,"13:31:39.789657","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3952, Time=2732166830"
"111" ,"13:31:39.789660","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3953, Time=2732166990"
"112" ,"13:31:39.790999","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27979, Time=4011229024"
"113" ,"13:31:39.796328","192.168.31.1"           ,"192.168.31.219"   ,"SSDP"      ,"394"   ,"HTTP/1.1 200 OK "
"114" ,"13:31:39.809335","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3954, Time=2732167150"
"115" ,"13:31:39.810670","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27980, Time=4011229184"
"116" ,"13:31:39.829384","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3955, Time=2732167310"
"117" ,"13:31:39.829408","192.168.31.219"         ,"239.255.255.250"  ,"SSDP"      ,"216"   ,"M-SEARCH * HTTP/1.1 "
"118" ,"13:31:39.830484","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27981, Time=4011229344"
"119" ,"13:31:39.847483","192.168.31.219"         ,"173.39.112.121"   ,"UDP"       ,"88"    ,"24605  >  38735 Len=46"
"120" ,"13:31:39.848246","192.168.31.219"         ,"64.233.189.138"   ,"TCP"       ,"78"    ,"[TCP Retransmission] 55943  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=155937379 TSecr=0 SACK_PERM=1"
"121" ,"13:31:39.850561","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27982, Time=4011229504"
"122" ,"13:31:39.850974","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3956, Time=2732167470"
"123" ,"13:31:39.856450","192.168.31.1"           ,"192.168.31.219"   ,"SSDP"      ,"394"   ,"HTTP/1.1 200 OK "
"124" ,"13:31:39.868882","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3957, Time=2732167630"
"125" ,"13:31:39.870416","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27983, Time=4011229664"
"126" ,"13:31:39.890102","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3958, Time=2732167790"
"127" ,"13:31:39.890285","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27984, Time=4011229824"
"128" ,"13:31:39.896365","192.168.31.1"           ,"192.168.31.219"   ,"SSDP"      ,"394"   ,"HTTP/1.1 200 OK "
"129" ,"13:31:39.910788","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3959, Time=2732167950"
"130" ,"13:31:39.910806","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27985, Time=4011229984"
"131" ,"13:31:39.930998","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27986, Time=4011230144"
"132" ,"13:31:39.932987","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3960, Time=2732168110"
"133" ,"13:31:39.950589","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27987, Time=4011230304"
"134" ,"13:31:39.953186","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3961, Time=2732168270"
"135" ,"13:31:39.970786","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27988, Time=4011230464"
"136" ,"13:31:39.971729","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3962, Time=2732168430"
"137" ,"13:31:39.990492","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27989, Time=4011230624"
"138" ,"13:31:40.000786","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3963, Time=2732168590"
"139" ,"13:31:40.010378","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3964, Time=2732168750"
"140" ,"13:31:40.010822","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27990, Time=4011230784"
"141" ,"13:31:40.029738","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3965, Time=2732168910"
"142" ,"13:31:40.030434","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27991, Time=4011230944"
"143" ,"13:31:40.050340","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=3966, Time=2732169070"
"144" ,"13:31:40.050441","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=27992, Time=4011231104"
