"No."  ,"Time"           ,"Source"        ,"Destination"   ,"Protocol","Length","Info"
"26786","02:24:39.580435","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=988705 Ack=17341 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26787","02:24:39.580435","10.140.212.198","10.224.168.94" ,"TCP"     ,"538"   ,"52522  >  3478 [PSH, ACK] Seq=989217 Ack=17341 Win=65535 Len=484 [TCP segment of a reassembled PDU]"
"26788","02:24:39.581662","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17341 Ack=987709 Win=65134 Len=0"
"26789","02:24:39.581943","10.224.168.94" ,"10.140.212.198","TCP"     ,"1050"  ,"3478  >  52519 [PSH, ACK] Seq=988753 Ack=10979 Win=29200 Len=996 [TCP segment of a reassembled PDU]"
"26790","02:24:39.581946","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17341 Ack=988705 Win=65134 Len=0"
"26791","02:24:39.582079","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=989749 Win=65535 Len=0"
"26792","02:24:39.582351","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17341 Ack=989701 Win=65134 Len=0"
"26793","02:24:39.582830","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=989749 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26794","02:24:39.583367","10.224.168.94" ,"10.140.212.198","TCP"     ,"586"   ,"3478  >  52519 [PSH, ACK] Seq=991209 Ack=10979 Win=29200 Len=532 [TCP segment of a reassembled PDU]"
"26795","02:24:39.583467","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=991741 Win=65535 Len=0"
"26824","02:24:39.599853","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=989701 Ack=17341 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26825","02:24:39.599853","10.140.212.198","10.224.168.94" ,"TCP"     ,"538"   ,"52522  >  3478 [PSH, ACK] Seq=990213 Ack=17341 Win=65535 Len=484 [TCP segment of a reassembled PDU]"
"26826","02:24:39.599953","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=990697 Ack=17341 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26827","02:24:39.599954","10.140.212.198","10.224.168.94" ,"TCP"     ,"422"   ,"52522  >  3478 [PSH, ACK] Seq=991209 Ack=17341 Win=65535 Len=368 [TCP segment of a reassembled PDU]"
"26828","02:24:39.599981","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=991577 Ack=17341 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26829","02:24:39.599982","10.140.212.198","10.224.168.94" ,"TCP"     ,"422"   ,"52522  >  3478 [PSH, ACK] Seq=992089 Ack=17341 Win=65535 Len=368 [TCP segment of a reassembled PDU]"
"26830","02:24:39.600015","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=992457 Ack=17341 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26831","02:24:39.600015","10.140.212.198","10.224.168.94" ,"TCP"     ,"422"   ,"52522  >  3478 [PSH, ACK] Seq=992969 Ack=17341 Win=65535 Len=368 [TCP segment of a reassembled PDU]"
"26832","02:24:39.601106","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17341 Ack=990697 Win=65134 Len=0"
"26833","02:24:39.601258","10.224.168.94" ,"10.140.212.198","TCP"     ,"1050"  ,"3478  >  52519 [PSH, ACK] Seq=991741 Ack=10979 Win=29200 Len=996 [TCP segment of a reassembled PDU]"
"26834","02:24:39.601367","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=992737 Win=65535 Len=0"
"26835","02:24:39.601440","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17341 Ack=991577 Win=65134 Len=0"
"26836","02:24:39.601666","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17341 Ack=992457 Win=65134 Len=0"
"26837","02:24:39.601669","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17341 Ack=993337 Win=65134 Len=0"
"26838","02:24:39.601670","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=992737 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26839","02:24:39.602711","10.224.168.94" ,"10.140.212.198","TCP"     ,"1234"  ,"3478  >  52519 [PSH, ACK] Seq=994197 Ack=10979 Win=29200 Len=1180 [TCP segment of a reassembled PDU]"
"26840","02:24:39.602761","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=995377 Win=65535 Len=0"
"26841","02:24:39.602924","10.140.212.198","10.224.168.94" ,"TCP"     ,"176"   ,"52522  >  3478 [PSH, ACK] Seq=993337 Ack=17341 Win=65535 Len=122 [TCP segment of a reassembled PDU]"
"26842","02:24:39.604042","10.224.168.94" ,"10.140.212.198","TCP"     ,"120"   ,"3478  >  52522 [PSH, ACK] Seq=17341 Ack=993459 Win=65134 Len=66 [TCP segment of a reassembled PDU]"
"26843","02:24:39.604107","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52522  >  3478 [ACK] Seq=993459 Ack=17407 Win=65535 Len=0"
"26844","02:24:39.619649","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=993459 Ack=17407 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26845","02:24:39.619650","10.140.212.198","10.224.168.94" ,"TCP"     ,"419"   ,"52522  >  3478 [PSH, ACK] Seq=993971 Ack=17407 Win=65535 Len=365 [TCP segment of a reassembled PDU]"
"26846","02:24:39.619713","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=994336 Ack=17407 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26847","02:24:39.619713","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=994848 Ack=17407 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26848","02:24:39.619714","10.140.212.198","10.224.168.94" ,"TCP"     ,"87"    ,"52522  >  3478 [PSH, ACK] Seq=995360 Ack=17407 Win=65535 Len=33 [TCP segment of a reassembled PDU]"
"26849","02:24:39.619741","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=995393 Ack=17407 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26850","02:24:39.619741","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=995905 Ack=17407 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26851","02:24:39.619742","10.140.212.198","10.224.168.94" ,"TCP"     ,"87"    ,"52522  >  3478 [PSH, ACK] Seq=996417 Ack=17407 Win=65535 Len=33 [TCP segment of a reassembled PDU]"
"26852","02:24:39.619765","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=996450 Ack=17407 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26853","02:24:39.619765","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=996962 Ack=17407 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26854","02:24:39.619765","10.140.212.198","10.224.168.94" ,"TCP"     ,"87"    ,"52522  >  3478 [PSH, ACK] Seq=997474 Ack=17407 Win=65535 Len=33 [TCP segment of a reassembled PDU]"
"26855","02:24:39.620887","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17407 Ack=994336 Win=65134 Len=0"
"26856","02:24:39.620893","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52522 [PSH, ACK] Seq=17407 Ack=994336 Win=65134 Len=86 [TCP segment of a reassembled PDU]"
"26857","02:24:39.621014","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52522  >  3478 [ACK] Seq=997507 Ack=17493 Win=65535 Len=0"
"26858","02:24:39.621218","10.224.168.94" ,"10.140.212.198","TCP"     ,"931"   ,"3478  >  52519 [PSH, ACK] Seq=995377 Ack=10979 Win=29200 Len=877 [TCP segment of a reassembled PDU]"
"26859","02:24:39.621223","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=995360 Win=65134 Len=0"
"26860","02:24:39.621340","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=996254 Win=65535 Len=0"
"26861","02:24:39.621538","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=995905 Win=65134 Len=0"
"26862","02:24:39.621541","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=997474 Win=65134 Len=0"
"26863","02:24:39.621542","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=996450 Win=65134 Len=0"
"26864","02:24:39.622331","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=996254 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26865","02:24:39.622334","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=997714 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26866","02:24:39.622732","10.224.168.94" ,"10.140.212.198","TCP"     ,"305"   ,"3478  >  52519 [PSH, ACK] Seq=999174 Ack=10979 Win=29200 Len=251 [TCP segment of a reassembled PDU]"
"26867","02:24:39.622822","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=999425 Win=65535 Len=0"
"26868","02:24:39.638658","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=997507 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26869","02:24:39.638659","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=998019 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26870","02:24:39.638660","10.140.212.198","10.224.168.94" ,"TCP"     ,"85"    ,"52522  >  3478 [PSH, ACK] Seq=998531 Ack=17493 Win=65535 Len=31 [TCP segment of a reassembled PDU]"
"26871","02:24:39.638754","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=998562 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26872","02:24:39.638755","10.140.212.198","10.224.168.94" ,"TCP"     ,"527"   ,"52522  >  3478 [PSH, ACK] Seq=999074 Ack=17493 Win=65535 Len=473 [TCP segment of a reassembled PDU]"
"26873","02:24:39.638763","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=999547 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26874","02:24:39.638764","10.140.212.198","10.224.168.94" ,"TCP"     ,"527"   ,"52522  >  3478 [PSH, ACK] Seq=1000059 Ack=17493 Win=65535 Len=473 [TCP segment of a reassembled PDU]"
"26875","02:24:39.640147","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=998019 Win=65134 Len=0"
"26876","02:24:39.640154","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=998562 Win=65134 Len=0"
"26877","02:24:39.640454","10.224.168.94" ,"10.140.212.198","TCP"     ,"1109"  ,"3478  >  52519 [PSH, ACK] Seq=999425 Ack=10979 Win=29200 Len=1055 [TCP segment of a reassembled PDU]"
"26878","02:24:39.640460","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=999547 Win=65134 Len=0"
"26879","02:24:39.640584","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1000532 Win=65134 Len=0"
"26880","02:24:39.640602","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=1000480 Win=65535 Len=0"
"26881","02:24:39.641043","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=1000480 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26882","02:24:39.641933","10.224.168.94" ,"10.140.212.198","TCP"     ,"564"   ,"3478  >  52519 [PSH, ACK] Seq=1001940 Ack=10979 Win=29200 Len=510 [TCP segment of a reassembled PDU]"
"26883","02:24:39.642070","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=1002450 Win=65535 Len=0"
"26884","02:24:39.661424","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1000532 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26885","02:24:39.661425","10.140.212.198","10.224.168.94" ,"TCP"     ,"527"   ,"52522  >  3478 [PSH, ACK] Seq=1001044 Ack=17493 Win=65535 Len=473 [TCP segment of a reassembled PDU]"
"26886","02:24:39.661493","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1001517 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26887","02:24:39.661493","10.140.212.198","10.224.168.94" ,"TCP"     ,"527"   ,"52522  >  3478 [PSH, ACK] Seq=1002029 Ack=17493 Win=65535 Len=473 [TCP segment of a reassembled PDU]"
"26888","02:24:39.661531","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1002502 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26889","02:24:39.661532","10.140.212.198","10.224.168.94" ,"TCP"     ,"527"   ,"52522  >  3478 [PSH, ACK] Seq=1003014 Ack=17493 Win=65535 Len=473 [TCP segment of a reassembled PDU]"
"26890","02:24:39.661630","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1003487 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26891","02:24:39.661631","10.140.212.198","10.224.168.94" ,"TCP"     ,"525"   ,"52522  >  3478 [PSH, ACK] Seq=1003999 Ack=17493 Win=65535 Len=471 [TCP segment of a reassembled PDU]"
"26892","02:24:39.662768","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1001517 Win=65134 Len=0"
"26893","02:24:39.663151","10.224.168.94" ,"10.140.212.198","TCP"     ,"1039"  ,"3478  >  52519 [PSH, ACK] Seq=1002450 Ack=10979 Win=29200 Len=985 [TCP segment of a reassembled PDU]"
"26894","02:24:39.663160","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1002502 Win=65134 Len=0"
"26895","02:24:39.663162","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1003487 Win=65134 Len=0"
"26896","02:24:39.663220","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1004470 Win=65134 Len=0"
"26897","02:24:39.663327","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=1003435 Win=65535 Len=0"
"26898","02:24:39.663480","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=1003435 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26899","02:24:39.663484","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=1004895 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26900","02:24:39.663555","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=1006355 Win=65535 Len=0"
"26901","02:24:39.664453","10.224.168.94" ,"10.140.212.198","TCP"     ,"87"    ,"3478  >  52519 [PSH, ACK] Seq=1006355 Ack=10979 Win=29200 Len=33 [TCP segment of a reassembled PDU]"
"26902","02:24:39.664666","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=1006388 Win=65535 Len=0"
"26903","02:24:39.678351","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1004470 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26904","02:24:39.678352","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1004982 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26905","02:24:39.678352","10.140.212.198","10.224.168.94" ,"TCP"     ,"91"    ,"52522  >  3478 [PSH, ACK] Seq=1005494 Ack=17493 Win=65535 Len=37 [TCP segment of a reassembled PDU]"
"26906","02:24:39.678401","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1005531 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26907","02:24:39.678402","10.140.212.198","10.224.168.94" ,"TCP"     ,"67"    ,"52522  >  3478 [PSH, ACK] Seq=1006043 Ack=17493 Win=65535 Len=13 [TCP segment of a reassembled PDU]"
"26908","02:24:39.678431","10.140.212.198","10.224.168.94" ,"TCP"     ,"519"   ,"52522  >  3478 [PSH, ACK] Seq=1006056 Ack=17493 Win=65535 Len=465 [TCP segment of a reassembled PDU]"
"26909","02:24:39.678482","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1006521 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26910","02:24:39.678482","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1007033 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26911","02:24:39.678483","10.140.212.198","10.224.168.94" ,"TCP"     ,"62"    ,"52522  >  3478 [PSH, ACK] Seq=1007545 Ack=17493 Win=65535 Len=8 [TCP segment of a reassembled PDU]"
"26912","02:24:39.679715","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1005494 Win=65134 Len=0"
"26913","02:24:39.679929","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1006043 Win=65134 Len=0"
"26914","02:24:39.680184","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1007033 Win=65134 Len=0"
"26915","02:24:39.680188","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1007553 Win=65134 Len=0"
"26916","02:24:39.680382","10.224.168.94" ,"10.140.212.198","TCP"     ,"1115"  ,"3478  >  52519 [PSH, ACK] Seq=1006388 Ack=10979 Win=29200 Len=1061 [TCP segment of a reassembled PDU]"
"26917","02:24:39.680449","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=1007449 Win=65535 Len=0"
"26918","02:24:39.680580","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=1007449 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26919","02:24:39.681638","10.224.168.94" ,"10.140.212.198","TCP"     ,"616"   ,"3478  >  52519 [PSH, ACK] Seq=1008909 Ack=10979 Win=29200 Len=562 [TCP segment of a reassembled PDU]"
"26920","02:24:39.681749","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=1009471 Win=65535 Len=0"
"26921","02:24:39.700707","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1007553 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26922","02:24:39.700708","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1008065 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26923","02:24:39.700708","10.140.212.198","10.224.168.94" ,"TCP"     ,"62"    ,"52522  >  3478 [PSH, ACK] Seq=1008577 Ack=17493 Win=65535 Len=8 [TCP segment of a reassembled PDU]"
"26924","02:24:39.700845","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1008585 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26925","02:24:39.700845","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1009097 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26926","02:24:39.700846","10.140.212.198","10.224.168.94" ,"TCP"     ,"62"    ,"52522  >  3478 [PSH, ACK] Seq=1009609 Ack=17493 Win=65535 Len=8 [TCP segment of a reassembled PDU]"
"26927","02:24:39.700904","10.140.212.198","10.224.168.94" ,"STUN"    ,"566"   ,"ChannelData TURN Message [TCP segment of a reassembled PDU]"
"26928","02:24:39.700904","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1010129 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26929","02:24:39.700905","10.140.212.198","10.224.168.94" ,"TCP"     ,"62"    ,"52522  >  3478 [PSH, ACK] Seq=1010641 Ack=17493 Win=65535 Len=8 [TCP segment of a reassembled PDU]"
"26930","02:24:39.700928","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1010649 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26931","02:24:39.700929","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1011161 Ack=17493 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26932","02:24:39.700929","10.140.212.198","10.224.168.94" ,"TCP"     ,"62"    ,"52522  >  3478 [PSH, ACK] Seq=1011673 Ack=17493 Win=65535 Len=8 [TCP segment of a reassembled PDU]"
"26933","02:24:39.702102","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1008577 Win=65134 Len=0"
"26934","02:24:39.702478","10.224.168.94" ,"10.140.212.198","TCP"     ,"1086"  ,"3478  >  52519 [PSH, ACK] Seq=1009471 Ack=10979 Win=29200 Len=1032 [TCP segment of a reassembled PDU]"
"26935","02:24:39.702488","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1009097 Win=65134 Len=0"
"26936","02:24:39.702489","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1009617 Win=65134 Len=0"
"26937","02:24:39.702490","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1010641 Win=65134 Len=0"
"26938","02:24:39.702491","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1011161 Win=65134 Len=0"
"26939","02:24:39.702498","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=17493 Ack=1011681 Win=65134 Len=0"
"26940","02:24:39.702562","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=1010503 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26941","02:24:39.702663","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=1010503 Win=65535 Len=0"
"26942","02:24:39.702786","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=1011963 Ack=10979 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"26943","02:24:39.703687","10.224.168.94" ,"10.140.212.198","TCP"     ,"230"   ,"3478  >  52519 [PSH, ACK] Seq=1013423 Ack=10979 Win=29200 Len=176 [TCP segment of a reassembled PDU]"
"26944","02:24:39.703786","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=10979 Ack=1013599 Win=65535 Len=0"
"26945","02:24:39.713550","10.224.168.94" ,"10.140.212.198","TCP"     ,"136"   ,"3478  >  52522 [PSH, ACK] Seq=17493 Ack=1011681 Win=65134 Len=82 [TCP segment of a reassembled PDU]"
"26946","02:24:39.713660","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52522  >  3478 [ACK] Seq=1011681 Ack=17575 Win=65535 Len=0"
"26947","02:24:39.718358","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1011681 Ack=17575 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26948","02:24:39.718359","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1012193 Ack=17575 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26949","02:24:39.718359","10.140.212.198","10.224.168.94" ,"TCP"     ,"62"    ,"52522  >  3478 [PSH, ACK] Seq=1012705 Ack=17575 Win=65535 Len=8 [TCP segment of a reassembled PDU]"
"26950","02:24:39.718423","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1012713 Ack=17575 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26951","02:24:39.718424","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1013225 Ack=17575 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26952","02:24:39.718424","10.140.212.198","10.224.168.94" ,"TCP"     ,"62"    ,"52522  >  3478 [PSH, ACK] Seq=1013737 Ack=17575 Win=65535 Len=8 [TCP segment of a reassembled PDU]"
"26953","02:24:39.718433","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1013745 Ack=17575 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26954","02:24:39.718433","10.140.212.198","10.224.168.94" ,"TCP"     ,"566"   ,"52522  >  3478 [ACK] Seq=1014257 Ack=17575 Win=65535 Len=512 [TCP segment of a reassembled PDU]"
"26955","02:24:39.718434","10.140.212.198","10.224.168.94" ,"TCP"     ,"60"    ,"52522  >  3478 [PSH, ACK] Seq=1014769 Ack=17575 Win=65535 Len=6 [TCP segment of a reassembled PDU]"
